 DoctorID, Doctor first name, Doctor last name, Doctor middle name,Primary  specialty code,Primary  specialty description,Secondary specialty code,Secondary specilaty description, Doctor state, Doctor state code, Doctor zip
1412316,Ftttt,Dbbbbbbb,Errrr,CD,CARDIOVASCULAR DISEASE,FM,FAMILY MEDICINE,TENNESSEE,TN,37404
19131471,Rmmm,Jeeeee,A,CD,CARDIOVASCULAR DISEASE,FM,FAMILY MEDICINE,NEW YORK,NY,13682
2038211,Vuuu,Lcccccc,Ifffff,VET,VETERINARY MEDICINE,,,MINNESOTA,MN,55101
368452,Otttt,Ettttttttt,Viiiiii,PD,PEDIATRICS,,,HAWAII,HI,96816
487859,Fvvvvvvv,Smmm,  ,AN,ANESTHESIOLOGY,PMM,SPORTS MEDICINE(PHYSICAL MED AND REHAB),NEW YORK,NY,11201
801488,Zddd,Lggggg,Nmmmmm,VET,VETERINARY MEDICINE,,,MISSISSIPPI,MS,39339
1347247,Xggggg,Jpppppppp,Uzzzzz,PDR,PEDIATRIC RADIOLOGY,DR,DIAGNOSTIC RADIOLOGY,TEXAS,TX,75390
1584541,Ssss,Ryyyyy,Thhhhh,ADU,ADULT HEALTH (NURSE PRACTITIONERS),IM,INTERNAL MEDICINE,MARYLAND,MD,21218
463469,Rcccccc,Tcccc,M,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,VIRGINIA,VA,22180
37632151,Wmmmmmm,Xbbbbbb,C,VET,VETERINARY MEDICINE,,,ILLINOIS,IL,61704
20906377,Aiiiii,Qyyyy,Oddd,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,MICHIGAN,MI,48043
444374,Fgg,Dgggg,Gzzzzzz,FM,FAMILY MEDICINE,,,CALIFORNIA,CA,95816
679173,Zeeee,Tzzzzzzzzz,Jfffff,FM,FAMILY MEDICINE,,,NEW YORK,NY,14411
19472833,Nhhhhhh,Iwwww,S,VET,VETERINARY MEDICINE,,,MISSOURI,MO,64078
515244,Uss,Kaaa,B,OBS,OBSTETRICS,,,FLORIDA,FL,33042
559620,Kqqqq,Rmmmmmm,  ,HO,HEMATOLOGY/ONCOLOGY,IM,INTERNAL MEDICINE,CALIFORNIA,CA,95126
2343072,C,Yccccccc,I,VET,VETERINARY MEDICINE,,,,,
22045965,Jtttt,Ibbbb,M,OBS,OBSTETRICS,,,MARYLAND,MD,21225
2289599,Miiii,Rccccc,T,GS,GENERAL SURGERY,GP,GENERAL PRACTICE,WISCONSIN,WI,54403
414626,Weeee,Xiiiiiiiii,Yppppppppp,IM,INTERNAL MEDICINE,,,TENNESSEE,TN,38120
527748,Qvvv,Bxxxx,K,VET,VETERINARY MEDICINE,,,NEW YORK,NY,10552
549396,Lddddd,Ihhhhhh,Chhhhhh,ED,ENDODONTICS,DEN,DENTISTRY,MONTANA,MT,59801
1187657,Fwwwww,Wjjjjjjjj,Bxxx,FM,FAMILY MEDICINE,,,FLORIDA,FL,33542
1248575,Jiiiiii,Pwwwwww,Mqqq,FM,FAMILY MEDICINE,,,NEW YORK,NY,10038
1337035,Hooooo,Cjjjj,Kvvvvvvv,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),IM,INTERNAL MEDICINE,FLORIDA,FL,32257
1380091,Asssss,Gjjjjjj,Z,GP,GENERAL PRACTICE,EM,EMERGENCY MEDICINE,,,
1504264,Nccccc,Uwwwwww,G,ADU,ADULT HEALTH (NURSE PRACTITIONERS),,,RHODE ISLAND,RI,2842
1842475,Fwwww,Cppppp,  ,SCH,SCHOOL AND COLLEGE HEALTH (NURSE PRACTNR),IM,INTERNAL MEDICINE,NEW JERSEY,NJ,8553
37891733,Tfffff,Jvvvv,C,VET,VETERINARY MEDICINE,,,ILLINOIS,IL,60451
53942456,Ennnnn,Yuuuuuu,  ,DEN,DENTISTRY,,,NEW YORK,NY,11563
23125385,Piiiii,Izz,X,R,RADIOLOGY,DR,DIAGNOSTIC RADIOLOGY,OHIO,OH,43201
24095,Pmmmm,Prr,Avvvvvvvv,PD,PEDIATRICS,OBG,OBSTETRICS AND GYNECOLOGY,ARIZONA,AZ,85298
312036,Fssssss,Iaaaaaaa,F,AC,ACUTE CARE,ADU,ADULT HEALTH (NURSE PRACTITIONERS),MASSACHUSETTS,MA,1805
35302796,Ltttttt,Lkkkkk,Oxx,FM,FAMILY MEDICINE,OBG,OBSTETRICS AND GYNECOLOGY,LOUISIANA,LA,71351
218454,Cnnnnnn,Axxxxxxxx,  ,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,MISSOURI,MO,64015
555717,Rlll,Yqqqqq,S,DEN,DENTISTRY,,,FLORIDA,FL,33434
21072048,Jqqqqqq,Xfffff,  ,PCC,PULMONARY CARE CRITICAL MEDICINE,CCM,CRITICAL CARE MEDICINE (INTERNAL MED),FLORIDA,FL,32610
471015,Uqqqq,Vvvv,Ztttt,FM,FAMILY MEDICINE,EM,EMERGENCY MEDICINE,CALIFORNIA,CA,95482
548164,Wrrrrrr,Fmmmmmmm,Cccccc,PUD,PULMONARY DISEASE,IM,INTERNAL MEDICINE,CALIFORNIA,CA,92201
5834,Mggggg,Iyyyyy,P,DEN,DENTISTRY,,,MINNESOTA,MN,55987
1882896,Qhhhh,Woooo,Nfffff,CRS,COLON AND RECTAL SURGERY,OBG,OBSTETRICS AND GYNECOLOGY,MINNESOTA,MN,55435
2015618,Innnn,Azzzz,Immm,PD,PEDIATRICS,,,PENNSYLVANIA,PA,15213
2338721,Errrrr,Uoooo,H,DEN,DENTISTRY,,,OHIO,OH,43232
30819082,Foooo,Axxx,Tzzzzz,EM,EMERGENCY MEDICINE,NS,NEUROLOGICAL SURGERY,NEW YORK,NY,11203
340477,Gdddddd,Qddddddd,Q,FM,FAMILY MEDICINE,OBG,OBSTETRICS AND GYNECOLOGY,VIRGINIA,VA,22901
676493,Addddddd,Aqqqq,Akkkk,CCM,CRITICAL CARE MEDICINE (INTERNAL MED),PUD,PULMONARY DISEASE,PENNSYLVANIA,PA,16201
21613881,Tggg,Idddddd,Pqqqqqqq,D,DERMATOLOGY,IM,INTERNAL MEDICINE,OKLAHOMA,OK,74074
469406,Ollllll,Ukkkkkkkk,Cfffffffffff,RHU,RHEUMATOLOGY,IM,INTERNAL MEDICINE,CONNECTICUT,CT,6519
16159466,Gwwwwww,Nvvvv,Rvvvvv,ON,MEDICAL ONCOLOGY,HEM,HEMATOLOGY (INTERNAL MEDICINE),CALIFORNIA,CA,91108
21655592,Rrrrr,Aiii,Rccc,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,VIRGINIA,VA,24605
214976,Szzz,Zssssssss,Grrrr,PHO,PEDIATRIC HEMATOLOGY/ONCOLOGY,PD,PEDIATRICS,CALIFORNIA,CA,91010
365297,Wuuuuuu,Tlllll,  ,,,,,,,
1363219,Kvvvvv,Hwwwww,Zffff,PDE,PEDIATRIC ENDOCRINOLOGY,PD,PEDIATRICS,TEXAS,TX,76104
1446630,Dhhhhhhhh,Vuuuuuu,Sggg,HEM,HEMATOLOGY (INTERNAL MEDICINE),HO,HEMATOLOGY/ONCOLOGY,CALIFORNIA,CA,91367
2312214,Goooo,Yaaaaaaa,Snnnnn,PHO,PEDIATRIC HEMATOLOGY/ONCOLOGY,PD,PEDIATRICS,GEORGIA,GA,30809
312490,Cmmmm,Wbbb,Maaaaa,IM,INTERNAL MEDICINE,,,MISSOURI,MO,65065
2023006,Zbbb,Hhhhh,Qqqqqqqqq,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,FLORIDA,FL,32503
2321227,Ybbb,Jaaaaa,Zaaaaaa,IM,INTERNAL MEDICINE,,,MISSOURI,MO,63119
400029,Wppppp,Nllllllllll,Brrrr,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",MG,MEDICAL GENETICS,PUERTO RICO,PR,907
303690,Alll,Tuuuuuuuuuuuuuuuu,Sggggggg,IM,INTERNAL MEDICINE,,,MICHIGAN,MI,48313
416960,Fkkkk,Ymmmmm,F,PTH,ANATOMIC/CLINICAL PATHOLOGY,,,NEW YORK,NY,10065
45193154,Orrrrrr,Vyyyy,Haa,FM,FAMILY MEDICINE,,,PENNSYLVANIA,PA,19027
21194592,Aiiiii,Eyyyyyy,Fuuuuuuuuu,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,TEXAS,TX,77025
428933,Zppppp,Qeee,  ,,,,,,,
489856,Xsssss,Ikkkkkkkk,Oxxxx,PD,PEDIATRICS,ADL,ADOLESCENT MEDICINE (PEDIATRICS),ARIZONA,AZ,85034
5644973,Sttt,Diiiiii,Fbb,PD,PEDIATRICS,PDE,PEDIATRIC ENDOCRINOLOGY,NEW YORK,NY,11042
1231051,Lzzzz,Fttttttt,Wgggggg,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,ARIZONA,AZ,85284
590545,Lttttt,Avvvvvvv,Hjjjj,ON,MEDICAL ONCOLOGY,HEM,HEMATOLOGY (INTERNAL MEDICINE),MISSOURI,MO,63367
1462498,Bzzzzz,Qeee,Frrrrrr,OPT,OPTOMETRY,,,KENTUCKY,KY,42101
21072464,Xyyyyy,Faaaa,I,PD,PEDIATRICS,PDA,PEDIATRIC ALLERGY,,,
2304876,Jbbbbb,Leeeee,Ybbbbbbbbbb,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,ARIZONA,AZ,85138
30737405,Pssss,Ammmmmmm,Hrrrrrrrrrrr,GP,GENERAL PRACTICE,,,WASHINGTON,WA,99114
437759,Xxxx,Jppppp,G,IM,INTERNAL MEDICINE,FPG,GERIATRIC MEDICINE (FAMILY PRACTICE),TEXAS,TX,75080
1365639,Ebbb,Vccccc,Ahh,DEN,DENTISTRY,,,TENNESSEE,TN,37067
5653829,Dqqqqqq,Flllllllll,Nkkkkkk,DEN,DENTISTRY,,,NEW JERSEY,NJ,7728
25134548,Hxx,Owwwww,Njjj,FM,FAMILY MEDICINE,,,TENNESSEE,TN,38134
309045,Xaaa,Shhhhhhh,F,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,MISSOURI,MO,63376
523093,Cttttt,Cfffff,M,IM,INTERNAL MEDICINE,CTS,CARDIOTHORACIC SURGERY,TEXAS,TX,77036
127477,Rmmmmm,Uddddddd,G,OPT,OPTOMETRY,,,IDAHO,ID,83221
1673634,Aqqqqqq,Mbbbbbbb,Iaaaa,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,MISSOURI,MO,64111
51112492,Bnnnnnn,Riiiiiii,Gwwwww,AN,ANESTHESIOLOGY,,,,,
666027,Ymmmmm,Tuuuuuu,Mzzz,NS,NEUROLOGICAL SURGERY,,,,,
1427594,Qbbbbbbb,Llllll,Uaaa,N,NEUROLOGY,CN,CLINICAL NEUROPHYSIOLOGY,DISTRICT OF COLUMBIA,DC,20912
1928517,Ykkkkkk,Jeeee,Buuuuu,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,OREGON,OR,97381
364762,Uxxx,Annnnnnn,Zdddd,DEN,DENTISTRY,,,TEXAS,TX,76248
438543,Keeeeeee,Xaaaaaa,Quuuuu,SO,SURGICAL ONCOLOGY,GS,GENERAL SURGERY,NEW YORK,NY,10016
111860,Dbbbb,Hkkkkkkk,Arrrrrr,OPH,OPHTHALMOLOGY,,,IDAHO,ID,83686
29910527,Njjj,Vcc,Cd,P,PSYCHIATRY,,,CALIFORNIA,CA,91107
35037226,Xjjj,Qqqqqqq,Ieeeeee,EM,EMERGENCY MEDICINE,FM,FAMILY MEDICINE,MICHIGAN,MI,49519
364969,Tfffff,Bppppppp,Dss,AN,ANESTHESIOLOGY,PMD,PAIN MEDICINE,FLORIDA,FL,32503
1674911,Bddddddd,Lbbbbb,Tffff,OPH,OPHTHALMOLOGY,,,WASHINGTON,WA,98663
677383,Jmmmm,Tooo,Y,DEN,DENTISTRY,,,KENTUCKY,KY,40502
1322621,Rgggg,Dttttt,F,OMM,OSTEOPATHIC MANIPULATIVE MEDICINE,GP,GENERAL PRACTICE,FLORIDA,FL,32038
2041242,Eaaaaaaa,Ycccccc,Llllll,MID,MIDWIFERY (CNMS),OBS,OBSTETRICS,FLORIDA,FL,33755
2279577,Ucccc,Ugggg,F,AN,ANESTHESIOLOGY,,,GEORGIA,GA,30912
366975,Vpppppp,Xiiiiiiii,Yddd,CHP,CHILD AND ADOLESCENT PSYCHIATRY,FM,FAMILY MEDICINE,TEXAS,TX,78746
1372829,Lcccc,Rddddddd,V,DEN,DENTISTRY,,,GEORGIA,GA,30240
1198814,Xiiii,Kxxxxxxx,B,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,GEORGIA,GA,30084
2339289,L,Hjjjjjj,Fyyyyy,NEP,NEPHROLOGY,,,CALIFORNIA,CA,90503
34252321,Bdddddd,Xfffff,Gpppppp,PTH,ANATOMIC/CLINICAL PATHOLOGY,PD,PEDIATRICS,TENNESSEE,TN,37918
207485,Pmmmm,Nbbbbbb,Ouuuu,P,PSYCHIATRY,,,,,
409032,Puuuuu,Iyyyyyyyyyyyy,  ,PD,PEDIATRICS,,,,,
1679857,Tooooo,Yoooooo,Irr,FM,FAMILY MEDICINE,,,MINNESOTA,MN,56601
547442,Wllllll,Alllll,Wnn,OPT,OPTOMETRY,,,MISSOURI,MO,64079
531554,Ayy,Mvvvvvvvv,Unnnnnn,DEN,DENTISTRY,ED,ENDODONTICS,WASHINGTON,WA,99212
31390678,Noooooooooo,Kaaaa,Mqqqq,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,,,
1205098,Bfff,Voooo,Orrrr,FM,FAMILY MEDICINE,PD,PEDIATRICS,CALIFORNIA,CA,91776
2327759,Hwww,Mppppppp,Kqqqqqqq,DEN,DENTISTRY,,,,,
587388,Xuuu,Tlllll,Ebb,PD,PEDIATRICS,PHP,PUBLIC HEALTH AND GENERAL PREVENTIVE MEDICINE,MARYLAND,MD,21201
224929,Hnnn,Ciiiii,Xpppp,IM,INTERNAL MEDICINE,CD,CARDIOVASCULAR DISEASE,FLORIDA,FL,33410
306997,Tzzzzz,Owwwwwwwwwwwwww,M,PD,PEDIATRICS,,,FLORIDA,FL,34689
488550,Nsssss,Giiiii,T,DEN,DENTISTRY,,,,,
565824,Ozzz,Awwwww,Skkkkk,TS,THORACIC SURGERY,CTS,CARDIOTHORACIC SURGERY,NEW YORK,NY,10029
2335422,Hkkkk,Qlllll,Yppppp,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,FLORIDA,FL,32746
33866700,Wxxxx,Jbbbbbb,Allll,IM,INTERNAL MEDICINE,DR,DIAGNOSTIC RADIOLOGY,OREGON,OR,97239
453527,Joooo,Hpppppppp,Sbbb,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),OMF,ORAL AND MAXILLOFACIAL SURGERY,ILLINOIS,IL,61401
618193,Nggggg,Qqqqqqq,Jyyyyyy,IM,INTERNAL MEDICINE,,,CALIFORNIA,CA,91722
19285543,Wqqqqq,Gssss,  ,FM,FAMILY MEDICINE,,,CALIFORNIA,CA,94104
501492,Nooooo,Pfffff,Zxxx,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,CALIFORNIA,CA,95355
604801,Hzzzzzz,Yjjjjjj,Iuuuuu,GS,GENERAL SURGERY,,,ILLINOIS,IL,61068
1313455,Mzzzz,Nfffffffff,Waaaaa,IM,INTERNAL MEDICINE,GP,GENERAL PRACTICE,CALIFORNIA,CA,91614
620073,Jnnnnn,Yyyyyy,Zkkkk,EM,EMERGENCY MEDICINE,FM,FAMILY MEDICINE,MICHIGAN,MI,49456
1565939,Tuu,Jcccccc,Ynnn,IM,INTERNAL MEDICINE,,,FLORIDA,FL,33830
19788624,Wcccc,Wuuuuuu,  ,IM,INTERNAL MEDICINE,,,NEW YORK,NY,11554
2324751,Hrrrrrrr,Ulll,Ldddd,NPM,NEONATAL-PERINATAL MEDICINE,MID,MIDWIFERY (CNMS),OHIO,OH,44118
24011705,Jhhhhh,Szzzzz,Uyyyy,GP,GENERAL PRACTICE,,,NEW YORK,NY,14513
27991589,Bllllll,Qa,  ,POD,PODIATRY,POS,PODIATRIC FOOT SURGERY,WASHINGTON,WA,98104
587566,Pddddd,Tffffff,Arr,OBG,OBSTETRICS AND GYNECOLOGY,AN,ANESTHESIOLOGY,TEXAS,TX,79902
27790234,Nyyyyy,Illll,Gllllll,FM,FAMILY MEDICINE,FM,FAMILY MEDICINE,SOUTH CAROLINA,SC,29605
677577,Gddddd,Hiii,Kkkk,PCC,PULMONARY CARE CRITICAL MEDICINE,PUD,PULMONARY DISEASE,WASHINGTON,WA,98109
12822,Qjjjj,Cbbb,Jkk,OBG,OBSTETRICS AND GYNECOLOGY,,,ALASKA,AK,99508
21086721,Eeee,Eaaa,X,FM,FAMILY MEDICINE,FM,FAMILY MEDICINE,MISSISSIPPI,MS,39601
219694,Kuu,Cpppp,Ellllll,IM,INTERNAL MEDICINE,,,RHODE ISLAND,RI,2806
2036210,Fwwwwwwww,Jvvvvvvvvvvvvvv,Eqqqq,IM,INTERNAL MEDICINE,,,CALIFORNIA,CA,92120
229624,Ryyyy,Apppppp,Ifffff,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,COLORADO,CO,80123
33165664,Aeee,Sssssss,Qrrr,DEN,DENTISTRY,,,VIRGINIA,VA,24501
596534,Oxxx,Pppppppp,Mggg,PTH,ANATOMIC/CLINICAL PATHOLOGY,HMP,HEMATOLOGY (PATHOLOGY),TEXAS,TX,78503
24009677,Psssss,Zzzz,Spp,IM,INTERNAL MEDICINE,EM,EMERGENCY MEDICINE,MINNESOTA,MN,55066
1186274,Rlllll,Bxxxx,Wlllll,IM,INTERNAL MEDICINE,,,FLORIDA,FL,32605
356591,Pss,Sssssss,Nnnnnn,IM,INTERNAL MEDICINE,,,COLORADO,CO,80304
551064,Jwwww,Lkkkk,Knnnn,FM,FAMILY MEDICINE,OBS,OBSTETRICS,IDAHO,ID,83616
557216,Ngggggg,Bnnn,Pyyyyy,DEN,DENTISTRY,,,DISTRICT OF COLUMBIA,DC,20009
6231,Bqqqq,Lnn,  ,FM,FAMILY MEDICINE,,,CALIFORNIA,CA,94553
1286953,Csssssss,Ouuuuuuu,Dsss,IM,INTERNAL MEDICINE,,,CALIFORNIA,CA,90701
458221,Kmmm,Eppppp,  ,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,PENNSYLVANIA,PA,19317
549511,Xffffff,Moooo,Ivvvvvv,GP,GENERAL PRACTICE,PTH,ANATOMIC/CLINICAL PATHOLOGY,,,
582083,Iww,Uiiiii,Jiiiii,IM,INTERNAL MEDICINE,,,KANSAS,KS,67042
312904,Meeeee,Iccccc,Mjjj,DEN,DENTISTRY,,,TEXAS,TX,77020
5347,Rddddd,Ess,  ,PS,PLASTIC SURGERY,GS,GENERAL SURGERY,TEXAS,TX,77354
19792317,Kccc,Kcccc,Y,IM,INTERNAL MEDICINE,ID,INFECTIOUS DISEASE,PENNSYLVANIA,PA,15238
2224362,Mggggg,Hsssssss,Tkk,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,ILLINOIS,IL,61846
25294460,Djjjjj,Ennnnnnn,Y,OTO,OTOLARYNGOLOGY,FPS,FACIAL PLASTIC SURGERY,TEXAS,TX,75075
324953,Gzzz,Haaaaaaaaa,Puuuuu,DEN,DENTISTRY,,,COLORADO,CO,81631
35730176,Nkkkkkk,Dffff,Gkkkk,DEN,DENTISTRY,,,NEW YORK,NY,11706
19585439,Qiiiiii,Wuuuuu,Yrrrrr,AN,ANESTHESIOLOGY,IM,INTERNAL MEDICINE,GEORGIA,GA,30308
478211,Hnnnn,Pjjjj,Rdddd,EM,EMERGENCY MEDICINE,,,WEST VIRGINIA,WV,26241
537011,Lcccc,Nwwww,Sqq,IM,INTERNAL MEDICINE,HOS,HOSPITALIST,WASHINGTON,WA,98121
589494,Hzzz,Kaaaa,Iiiiiiiiii,P,PSYCHIATRY,,,VIRGINIA,VA,22401
1258699,Dggggg,Htttt,Innn,OPH,OPHTHALMOLOGY,,,ARIZONA,AZ,85710
1559258,Wkkkkkkkk,Oaaaaaaa,Y,GS,GENERAL SURGERY,U,UROLOGY,TEXAS,TX,78236
19687659,Slll,Pff,T,GP,GENERAL PRACTICE,OMM,OSTEOPATHIC MANIPULATIVE MEDICINE,ARKANSAS,AR,72653
350699,Bhhhhh,Xyyyy,D,GS,GENERAL SURGERY,ORS,ORTHOPEDIC SURGERY,LOUISIANA,LA,70508
33242931,Elllll,Bllllll,Akkkkk,MT,MASSAGE THERAPY,VET,VETERINARY MEDICINE,FLORIDA,FL,33704
339199,Drrrr,Myyyyy,Nyyyyyyy,VET,VETERINARY MEDICINE,,,NEW YORK,NY,13901
843564,Sxxx,Pfffff,Pssssss,GP,GENERAL PRACTICE,FP,FAMILY PRACTICE,TEXAS,TX,78664
1616150,Qssss,Vttttttttt,I,VET,VETERINARY MEDICINE,,,NEW JERSEY,NJ,7828
24009761,Hbbbbb,Zgggg,R,GP,GENERAL PRACTICE,WH,WOMEN'S HEALTH,PENNSYLVANIA,PA,19148
992066,Occcc,Xnnnn,E,ADU,ADULT HEALTH (NURSE PRACTITIONERS),FM,FAMILY MEDICINE,FLORIDA,FL,32960
20645511,Opppppp,Kjj,L,VET,VETERINARY MEDICINE,,,WASHINGTON,WA,98022
334504,Qppppp,Woooo,H,VET,VETERINARY MEDICINE,,,NEW JERSEY,NJ,8816
226287,Rkkkkkk,Afffffff,Nllll,PMM,SPORTS MEDICINE(PHYSICAL MED AND REHAB),AN,ANESTHESIOLOGY,NEW MEXICO,NM,87124
415165,Cwwww,Geeee,Daaa,PMD,PAIN MEDICINE,FM,FAMILY MEDICINE,ALASKA,AK,99508
674557,Upppp,Bzzzzzz,B,GE,GASTROENTEROLOGY,FM,FAMILY MEDICINE,PENNSYLVANIA,PA,16502
344049,Lyyyy,Mrrrrrr,S,VET,VETERINARY MEDICINE,,,ILLINOIS,IL,60098
1341178,Cvvvvvv,Mtttt,A,GP,GENERAL PRACTICE,OM,OCCUPATIONAL MEDICINE,CALIFORNIA,CA,92128
20648032,Iggg,Ndddddd,Sgggggg,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,TEXAS,TX,76712
348772,Hxxxxxxx,Yzzz,X,IM,INTERNAL MEDICINE,FM,FAMILY MEDICINE,CALIFORNIA,CA,91103
368115,Syyy,Taaaa,Wi,GP,GENERAL PRACTICE,OBG,OBSTETRICS AND GYNECOLOGY,MINNESOTA,MN,55066
42366433,Rjjjjj,Daaaa,Ruuuuuuu,PR,PROSTHODONTICS,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),,,
1675134,Pzzzzzzz,Juuuuuuu,Fmmmmmm,GS,GENERAL SURGERY,OTO,OTOLARYNGOLOGY,OHIO,OH,43205
1412307,Dww,Suuuu,Uyyyyyyyy,EM,EMERGENCY MEDICINE,,,TENNESSEE,TN,37232
1508020,Pjjjjjj,Ciiiiii,Knnnnnn,FM,FAMILY MEDICINE,EM,EMERGENCY MEDICINE,KANSAS,KS,67547
24222709,Jtttt,Nrrrrr,Fvv,FM,FAMILY MEDICINE,FM,FAMILY MEDICINE,TEXAS,TX,78154
23675429,Nqqq,Vzzzzz,Fssss,EM,EMERGENCY MEDICINE,IM,INTERNAL MEDICINE,CALIFORNIA,CA,91356
1195345,Hcccc,Dssssss,Xqqqq,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,IOWA,IA,51041
1210583,Grrrr,Maaaaaaa,Bxxxxxx,EM,EMERGENCY MEDICINE,,,UTAH,UT,84032
1348421,Uqqqqqq,Mrrr,Caaaaaa,FM,FAMILY MEDICINE,ADM,ADDICTION MEDICINE (FAMILY PRACTICE),MARYLAND,MD,21218
457907,Beeeeeee,Giiiiiii,  ,DEN,DENTISTRY,,,OHIO,OH,44124
1191120,Fmmmm,Dqqqqqqq,Ixxxx,VET,VETERINARY MEDICINE,,,DISTRICT OF COLUMBIA,DC,20007
5653555,Jppppppp,Baaaaaaaaa,W,VET,VETERINARY MEDICINE,,,PENNSYLVANIA,PA,16001
1373266,Fpppp,Ijjjjjj,Errrrrr,VET,VETERINARY MEDICINE,,,COLORADO,CO,80247
1393529,Ggggg,Eff,  ,ADU,ADULT HEALTH (NURSE PRACTITIONERS),GP,GENERAL PRACTICE,CALIFORNIA,CA,95128
1562465,Tdddddd,Gwwwwww,Zmmm,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,IOWA,IA,50659
306847,Bppppp,Srrrrrrrr,R,VET,VETERINARY MEDICINE,,,PENNSYLVANIA,PA,17112
449994,Ezzz,Kpp,Jh,OPT,OPTOMETRY,,,TEXAS,TX,75013
496643,Xrrrrr,Wrrrrr,Qkkkk,NS,NEUROLOGICAL SURGERY,OBG,OBSTETRICS AND GYNECOLOGY,SOUTH CAROLINA,SC,29425
671196,Xhhhhhhh,Ieeeeee,Fbb,GP,GENERAL PRACTICE,OBG,OBSTETRICS AND GYNECOLOGY,ARIZONA,AZ,85224
20713838,Duuuuuu,Hjjjjjj,Qaaa,NS,NEUROLOGICAL SURGERY,OBG,OBSTETRICS AND GYNECOLOGY,SOUTH CAROLINA,SC,29425
229131,Txxx,Fyyyyy,Ojjjjjjjj,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,OREGON,OR,97123
1467835,Lvvvvv,Weeeeee,Mllllll,FM,FAMILY MEDICINE,HOS,HOSPITALIST,INDIANA,IN,47802
441657,Rttt,Bwwww,Fiiii,EM,EMERGENCY MEDICINE,FM,FAMILY MEDICINE,WEST VIRGINIA,WV,25312
608492,Mnnnn,Gxxxxxx,Djjjjjjj,ID,INFECTIOUS DISEASE,IM,INTERNAL MEDICINE,MARYLAND,MD,21201
399906,Ssssss,Oaaa,Gkk,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,ARKANSAS,AR,72209
1425911,Mjjjj,Fffff,  ,RO,RADIATION ONCOLOGY,TR,THERAPEUTIC RADIOLOGY,INDIANA,IN,46342
20708817,Nooooo,Zdddd,Wnnnnnn,P,PSYCHIATRY,,,,,
23364237,Smmmm,Gyyyyyy,Fuuuuuu,IM,INTERNAL MEDICINE,,,CONNECTICUT,CT,6877
25256249,Bkkkkk,Ywwwww,C,ORS,ORTHOPEDIC SURGERY,,,,,
56452575,Ayyyy,Dnnnnn,Vttt,P,PSYCHIATRY,,,NEW YORK,NY,13215
2346637,Nggggggg,Rkkkkk,G,OCC,CRITICAL CARE MED(OBSTETRICS AND GYNECLGY),,,,,
664830,Xhhhh,Lppppp,Vffffff,EM,EMERGENCY MEDICINE,IM,INTERNAL MEDICINE,NEW YORK,NY,10105
2474267,Sppp,Dkkkkk,Bbbbb,IM,INTERNAL MEDICINE,HOS,HOSPITALIST,HAWAII,HI,96750
444055,Cttttt,Ahhh,  ,PFP,FORENSIC PSYCHIATRY,ADP,ADDICTION PSYCHIATRY,ARIZONA,AZ,85003
583211,Stttt,Zrrrrrr,  ,FM,FAMILY MEDICINE,EM,EMERGENCY MEDICINE,ILLINOIS,IL,60515
1219059,Ckkkkk,Nssss,Ykkkk,IM,INTERNAL MEDICINE,,,MISSOURI,MO,64116
2020871,Myyyyyy,Jqqqqqq,Mddd,CD,CARDIOVASCULAR DISEASE,IM,INTERNAL MEDICINE,VERMONT,VT,5701
21627804,Httttt,Xoooo,O,FPG,GERIATRIC MEDICINE (FAMILY PRACTICE),NTR,NUTRITION,CALIFORNIA,CA,91754
345491,Lwwwwww,Xvvvvvvvvvvv,Dlll,NUP,NEUROPSYCHIATRY,ADM,ADDICTION MEDICINE (FAMILY PRACTICE),CALIFORNIA,CA,92683
23679147,Yiiii,Zuuuuu,Annnn,IM,INTERNAL MEDICINE,ID,INFECTIOUS DISEASE,NEW YORK,NY,11413
